catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
37010,0.25,0.4354,0.5266,0.7142,0.6074,0.5188,0.3524,0.2837,0.2931,0.2599,0.2478,0.2426,0.222,2.7596,0.2221,2.4091,0.2227,1.8635,0.2298,1.0241,0.2496,0.7019,0.5903,124.1034,123.0,7.1034,6.8436,15.1034,6.0189,0.1515,0.0506,70.5172
37011,0.038,0.2176,0.4589,0.7314,0.7195,0.6739,0.4268,0.2449,0.1652,0.0777,0.0247,0.0125,0.0016,3.3094,0.0018,2.6941,0.0021,1.9471,0.0058,1.1579,0.0364,0.7876,0.008,218.3793,133.5172,3.5862,28.583,8.3793,11.2312,0.1115,0.0612,92.4483
37018,0.2055,0.5493,0.7426,0.9388,0.8186,0.7419,0.5951,0.4465,0.4369,0.2846,0.1741,0.1308,0.0505,4.474,0.0535,3.3034,0.0566,2.3663,0.0846,1.3755,0.1887,0.9798,0.1192,189.1379,117.069,6.2414,17.8874,18.8276,4.8353,0.294,0.1036,127.8276
37019,0.2698,0.5486,0.6444,0.7837,0.6708,0.6258,0.5297,0.4243,0.4489,0.269,0.1603,0.1467,0.0255,4.5494,0.0274,3.1482,0.0313,2.1522,0.0724,1.1923,0.1834,0.837,0.0704,224.069,129.4138,10.069,9.328,29.8621,3.0052,0.4101,0.1649,140.5862
37020,0.0627,0.2705,0.5126,0.7632,0.737,0.6934,0.4697,0.2928,0.216,0.1214,0.0514,0.0272,0.0058,3.2746,0.0062,2.6724,0.0069,1.9329,0.0152,1.1545,0.0629,0.8121,0.0229,184.4828,131.4483,2.8966,35.7264,8.5517,12.5312,0.1117,0.0568,89.4483
37031,0.0634,0.2441,0.4631,0.6538,0.62,0.5542,0.3895,0.2214,0.1857,0.0773,0.0301,0.0271,0.002,4.1549,0.0023,2.9389,0.0028,1.9728,0.0089,1.07,0.0431,0.7135,0.0109,200.2414,137.6207,11.8621,8.5175,24.2069,3.7041,0.2847,0.139,155.9655
37033,0.2656,0.4821,0.4982,0.5438,0.4766,0.4433,0.4089,0.336,0.395,0.2342,0.1527,0.1779,0.0137,4.7218,0.0156,3.0031,0.0188,1.8752,0.0604,0.924,0.1632,0.6317,0.0525,219.2069,144.0,18.5862,4.864,37.4828,2.3835,0.4173,0.2017,160.8621
38001,0.0715,0.1711,0.2772,0.3843,0.418,0.4453,0.3925,0.3276,0.3144,0.2089,0.1064,0.0572,0.0185,1.4602,0.0198,1.244,0.0216,0.9695,0.0377,0.6381,0.1039,0.487,0.0853,164.7586,157.6207,3.0345,32.0557,7.4483,11.4095,0.0529,0.0256,86.2414
38003,0.1835,0.1796,0.1833,0.1882,0.1989,0.208,0.2111,0.2101,0.213,0.2129,0.2018,0.1936,0.1613,0.2605,0.1615,0.2564,0.1619,0.2509,0.1637,0.2387,0.1706,0.2266,0.8194,170.2069,138.0345,1.069,65.058,1.5172,58.6892,0.0032,0.0009,79.5517
38004,0.0341,0.1011,0.1824,0.2883,0.3211,0.3662,0.3009,0.2353,0.2288,0.1332,0.0541,0.0251,0.0045,1.3736,0.005,1.1574,0.0057,0.8909,0.0138,0.5537,0.0507,0.3915,0.0301,164.6207,161.1379,3.5172,29.6102,8.931,9.1792,0.0555,0.0289,88.7241
38014,0.236,0.6332,0.8878,1.1996,1.0002,0.8516,0.6358,0.441,0.4068,0.2321,0.1044,0.1,0.007,6.4443,0.008,4.4132,0.0101,3.113,0.0351,1.7707,0.1391,1.1938,0.0196,224.069,110.2069,12.2759,7.798,17.8966,5.1684,0.4302,0.1932,143.3793
38018,0.3652,0.5116,0.6315,0.7624,0.8027,0.8348,0.786,0.7147,0.6943,0.5928,0.4748,0.3809,0.251,2.0016,0.2543,1.774,0.2591,1.4181,0.2977,1.0272,0.4173,0.8854,0.4222,150.2414,141.3448,3.3103,31.6086,5.4828,18.0178,0.0524,0.0232,82.9655
38021,0.027,0.149,0.3549,0.6979,0.6895,0.6528,0.4614,0.2835,0.1924,0.0784,0.015,0.0079,0.0004,3.7481,0.0005,2.784,0.0006,2.0538,0.0022,1.1812,0.0319,0.7772,0.0025,181.8621,145.2069,9.0,11.466,18.8621,4.7343,0.2583,0.1242,146.5172
